Ti,Te,Rdif,Rdir,precip,ws,wd
24.4,4.6,0.0,0.0,0.0,4.6,288.0
24.8,4.8,0.0,0.0,0.0,4.7,304.0
24.8,4.7,1.0,0.0,0.0,4.1,309.0
24.7,4.8,9.0,0.0,0.0,3.2,299.0
24.6,4.9,21.0,-1.0,0.0,3.0,328.0
24.5,5.1,35.0,-1.0,0.0,3.7,325.0
24.2,5.4,34.0,-2.0,0.0,3.4,338.0
24.1,5.6,26.0,-1.0,0.0,2.4,340.0
23.9,5.8,16.0,0.0,0.0,2.8,359.0
23.8,5.8,7.0,0.0,0.0,2.0,348.0
23.7,5.7,1.0,0.0,0.0,2.0,14.0
23.5,5.6,0.0,0.0,0.0,1.8,23.0
23.5,5.4,0.0,0.0,0.0,2.4,35.0
23.4,5.3,0.0,0.0,0.0,2.7,26.0
23.3,5.0,0.0,0.0,0.0,2.6,77.0
23.1,4.9,0.0,0.0,0.0,2.2,41.0
23.1,4.4,0.0,0.0,0.0,3.2,59.0
23.1,4.2,0.0,0.0,0.0,2.5,57.0
23.2,3.8,0.0,0.0,0.0,3.3,65.0
23.2,3.5,0.0,0.0,0.0,1.4,51.0
23.0,3.5,0.0,0.0,0.0,1.1,102.0
22.8,3.4,0.0,0.0,0.0,1.1,97.0
22.6,3.4,0.0,0.0,0.0,1.1,67.0
22.5,3.2,0.0,0.0,0.0,1.4,55.0
22.4,3.2,0.0,0.0,0.0,1.4,359.0
22.3,3.0,0.0,0.0,0.0,1.4,52.0
22.2,2.5,1.0,0.0,0.2,2.4,55.0
22.5,2.3,28.0,1.0,0.0,2.0,24.0
23.2,2.7,64.0,-2.0,0.0,1.9,47.0
23.2,2.6,67.0,-2.0,0.0,2.3,58.0
23.4,2.8,87.0,3.0,0.0,1.4,63.0
23.4,2.6,44.0,-1.0,0.0,1.7,101.0
23.4,2.5,21.0,0.0,0.0,2.0,92.0
23.4,2.4,9.0,0.0,0.0,1.1,98.0
23.4,2.3,1.0,0.0,0.0,1.6,67.0
23.3,2.1,0.0,0.0,0.0,1.5,109.0
23.4,2.0,0.0,0.0,0.0,1.3,50.0
23.5,1.9,0.0,0.0,0.0,1.4,44.0
23.5,1.8,0.0,0.0,0.0,1.2,116.0
23.4,1.9,0.0,0.0,0.0,1.2,126.0
23.5,2.2,0.0,0.0,0.0,1.8,139.0
23.8,2.5,0.0,0.0,0.0,1.0,137.0
24.0,3.1,0.0,0.0,0.0,2.1,236.0
24.1,3.7,0.0,0.0,0.0,2.5,221.0
23.7,4.1,0.0,0.0,0.0,2.1,201.0
23.4,4.8,0.0,0.0,0.0,3.1,218.0
23.2,5.2,0.0,0.0,0.0,4.7,215.0
23.0,4.6,0.0,0.0,0.0,6.2,223.0
22.8,4.2,0.0,0.0,0.0,6.5,224.0
22.7,4.1,0.0,0.0,0.0,5.0,213.0
22.6,4.2,0.0,0.0,0.0,4.7,214.0
22.7,4.6,6.0,0.0,0.0,3.5,197.0
22.8,5.6,30.0,0.0,0.0,5.4,199.0
22.7,6.3,33.0,0.0,0.0,5.3,219.0
22.5,6.9,25.0,-1.0,0.0,5.9,217.0
22.4,6.9,53.0,1.0,0.0,5.7,217.0
22.3,7.1,29.0,-1.0,0.0,5.8,220.0
22.2,6.9,26.0,-1.0,0.0,5.6,232.0
22.1,5.6,0.0,1.0,0.0,7.6,255.0
22.1,5.0,0.0,0.0,0.0,4.8,262.0
22.6,4.7,0.0,0.0,0.0,4.0,241.0
23.4,4.9,0.0,0.0,0.0,4.1,247.0
24.6,4.8,0.0,0.0,0.0,4.4,263.0
25.4,4.2,0.0,0.0,0.0,4.8,290.0
26.2,3.9,0.0,0.0,0.0,3.5,282.0
26.6,3.7,0.0,0.0,0.0,5.3,280.0
26.5,3.1,0.0,0.0,0.0,4.9,273.0
26.3,2.9,0.0,0.0,0.0,5.1,289.0
26.2,3.0,0.0,0.0,0.0,5.3,283.0
26.0,3.8,0.0,0.0,0.0,4.8,289.0
25.9,4.5,0.0,0.0,0.0,5.7,293.0
25.7,3.6,0.0,0.0,0.0,5.6,285.0
25.6,3.1,0.0,0.0,0.0,5.3,280.0
25.5,3.1,0.0,0.0,0.0,6.0,284.0
25.5,3.6,0.0,1.0,0.0,5.2,282.0
25.3,3.6,18.0,12.0,0.0,5.8,280.0
25.1,4.3,37.0,64.0,0.0,6.8,288.0
24.8,5.2,89.0,4.0,0.0,6.5,299.0
24.5,6.2,81.0,-2.0,0.0,5.4,306.0
24.3,7.2,75.0,0.0,0.0,5.2,310.0
24.1,7.6,42.0,-1.0,0.0,4.9,320.0
24.1,7.2,25.0,0.0,0.0,6.5,316.0
24.1,6.5,0.0,0.0,0.0,5.3,314.0
24.0,5.8,0.0,0.0,0.0,4.0,310.0
24.0,5.1,0.0,0.0,0.0,5.8,307.0
24.6,4.7,0.0,0.0,0.0,5.1,357.0
24.5,3.8,0.0,0.0,0.0,4.0,315.0
24.2,2.6,0.0,0.0,0.0,3.7,302.0
24.2,2.4,0.0,0.0,0.0,4.8,312.0
24.2,2.1,0.0,0.0,0.0,4.7,324.0
24.0,1.6,0.0,0.0,0.0,4.4,323.0
23.7,1.0,0.0,0.0,0.0,4.3,327.0
23.5,0.5,0.0,0.0,0.0,5.0,330.0
23.3,0.7,0.0,0.0,0.0,5.6,342.0
23.1,-0.2,0.0,0.0,0.0,3.3,343.0
22.9,0.4,0.0,0.0,0.0,5.8,352.0
22.8,0.5,0.0,0.0,0.0,4.2,356.0
23.0,-0.3,0.0,0.0,0.0,4.1,333.0
23.0,-0.8,0.0,0.0,0.0,3.6,319.0
22.8,-0.9,17.0,19.0,0.0,3.2,322.0
22.6,-0.2,29.0,75.0,0.0,4.0,323.0
22.6,0.5,36.0,119.0,0.0,4.2,320.0
22.4,1.1,51.0,133.0,0.0,4.4,345.0
22.2,1.5,79.0,5.0,0.0,4.8,337.0
22.1,2.1,32.0,82.0,0.0,4.7,321.0
21.9,1.9,19.0,28.0,0.0,3.1,311.0
21.7,0.0,2.0,0.0,0.0,2.2,287.0
21.6,-0.5,0.0,0.0,0.0,2.9,273.0
21.6,-1.0,0.0,0.0,0.0,4.2,290.0
21.6,-1.7,0.0,0.0,0.0,3.3,287.0
22.4,-1.9,0.0,0.0,0.0,2.5,304.0
23.4,-2.1,0.0,0.0,0.0,3.0,301.0
23.8,-2.2,0.0,0.0,0.0,3.8,296.0
24.2,-2.3,0.0,0.0,0.0,2.7,312.0
24.7,-2.6,0.0,0.0,0.0,1.5,250.0
25.0,-2.2,0.0,0.0,0.0,3.4,274.0
25.1,-2.4,0.0,0.0,0.0,3.9,271.0
25.2,-2.3,0.0,0.0,0.0,4.4,263.0
25.1,-2.3,0.0,0.0,0.0,3.3,266.0
25.0,-2.1,0.0,0.0,0.0,2.5,271.0
24.8,-0.6,0.0,0.0,0.0,3.7,282.0
25.0,1.0,0.0,0.0,0.0,5.7,290.0
25.0,1.9,0.0,1.0,0.0,5.3,285.0
25.0,2.3,16.0,0.0,0.0,5.0,287.0
24.7,2.5,30.0,-1.0,0.0,3.9,280.0
24.5,3.1,34.0,-1.0,0.0,4.2,268.0
24.3,3.8,80.0,-2.0,0.0,5.0,271.0
24.1,4.3,57.0,31.0,0.0,4.7,269.0
23.9,5.2,79.0,64.0,0.0,6.6,268.0
23.7,4.7,18.0,2.0,0.0,5.9,273.0
23.6,4.1,0.0,1.0,0.0,4.9,270.0
23.6,3.7,0.0,0.0,0.0,5.1,272.0
23.5,3.6,0.0,0.0,0.0,5.2,271.0
23.4,3.7,0.0,0.0,0.0,7.2,285.0
23.4,3.3,0.0,0.0,0.0,6.8,290.0
23.6,3.4,0.0,0.0,0.0,7.9,279.0
23.8,3.8,0.0,0.0,0.0,7.8,281.0
24.2,3.8,0.0,0.0,0.0,7.3,289.0
24.4,3.9,0.0,0.0,0.0,6.1,294.0
24.6,3.9,0.0,0.0,0.0,5.9,289.0
24.8,4.0,0.0,0.0,0.0,5.0,296.0
24.8,4.2,0.0,0.0,0.0,4.3,283.0
24.9,4.4,0.0,0.0,0.0,3.8,289.0
24.8,4.6,0.0,0.0,0.0,4.6,284.0
24.7,4.7,0.0,0.0,0.0,3.5,283.0
24.9,4.7,0.0,0.0,0.0,5.8,277.0
24.9,4.7,0.0,0.0,0.0,5.4,278.0
24.8,4.4,7.0,0.0,0.0,5.0,279.0
24.6,4.3,24.0,0.0,0.0,6.2,278.0
24.5,4.2,23.0,0.0,0.0,5.3,280.0
24.4,4.4,35.0,-1.0,0.0,6.1,292.0
24.3,4.4,11.0,0.0,0.0,4.3,288.0
24.2,4.3,13.0,0.0,0.0,3.6,282.0
24.3,4.5,8.0,0.0,0.0,5.7,290.0
24.2,4.3,0.0,1.0,0.0,4.5,282.0
24.1,4.3,0.0,0.0,0.0,4.0,289.0
24.0,4.2,0.0,0.0,0.0,3.2,271.0
23.8,4.2,0.0,0.0,0.0,3.3,268.0
23.9,4.3,0.0,0.0,0.0,2.6,276.0
24.3,4.4,0.0,0.0,0.0,2.5,266.0
24.5,4.1,0.0,0.0,0.0,2.0,257.0
24.7,4.1,0.0,0.0,0.0,1.2,277.0
24.7,3.9,0.0,0.0,0.0,1.9,252.0
24.5,4.0,0.0,0.0,0.0,2.3,262.0
24.2,4.0,0.0,0.0,0.2,2.0,260.0
24.1,4.0,0.0,0.0,0.1,2.0,257.0
23.9,3.8,0.0,0.0,0.0,2.4,251.0
23.8,3.9,0.0,0.0,0.0,2.3,275.0
23.7,3.8,0.0,0.0,0.0,1.9,275.0
23.9,3.7,0.0,0.0,0.0,2.2,273.0
24.0,3.7,0.0,0.0,0.0,2.1,263.0
24.0,3.8,17.0,-1.0,0.0,2.5,253.0
24.0,4.0,27.0,-1.0,0.0,2.0,265.0
23.7,4.2,58.0,-2.0,0.0,2.8,246.0
23.6,4.4,28.0,-1.0,0.0,3.3,247.0
23.4,4.6,41.0,-1.0,0.0,3.5,260.0
23.3,4.5,32.0,-1.0,0.0,3.8,249.0
23.2,4.7,7.0,0.0,0.0,3.8,263.0
23.2,4.6,0.0,0.0,0.0,3.5,266.0
23.1,4.8,0.0,0.0,0.0,5.5,269.0
23.4,4.3,0.0,0.0,0.0,3.5,237.0
23.7,4.3,0.0,0.0,0.0,5.0,236.0
23.9,3.8,0.0,0.0,0.0,4.6,244.0
23.9,3.6,0.0,0.0,0.0,3.4,236.0
23.8,4.0,0.0,0.0,0.0,3.7,225.0
23.7,4.2,0.0,0.0,0.0,3.7,225.0
23.8,4.1,0.0,0.0,0.0,4.6,262.0
23.8,4.0,0.0,0.0,0.0,3.1,243.0
23.5,3.8,0.0,0.0,0.3,2.6,216.0
23.2,3.9,0.0,0.0,2.3,1.6,228.0
23.0,4.7,0.0,0.0,2.0,4.1,277.0
22.9,4.1,0.0,0.0,1.4,5.4,320.0
22.8,3.0,0.0,0.0,0.5,6.6,327.0
22.7,2.1,0.0,0.0,0.2,5.8,332.0
22.7,2.0,0.0,0.0,0.0,5.9,332.0
22.7,2.0,9.0,0.0,0.0,6.0,318.0
22.9,2.3,31.0,-1.0,0.0,5.1,311.0
23.5,2.8,70.0,-2.0,0.0,6.9,307.0
23.2,3.5,46.0,-1.0,0.0,7.7,310.0
22.8,4.0,45.0,-2.0,0.0,5.8,311.0
22.5,4.2,35.0,-1.0,0.0,4.7,320.0
22.2,4.0,4.0,0.0,0.0,5.6,328.0
22.0,3.7,0.0,0.0,0.0,5.8,319.0
23.0,3.2,0.0,0.0,0.0,4.4,306.0
24.0,3.1,0.0,0.0,0.0,4.4,332.0
24.2,2.0,0.0,0.0,0.0,4.7,353.0
24.4,0.7,0.0,0.0,0.0,4.1,353.0
24.6,-0.2,0.0,0.0,0.0,3.5,353.0
24.7,-0.8,0.0,0.0,0.0,2.9,10.0
24.7,-1.0,0.0,0.0,0.0,3.2,6.0
24.5,-0.8,0.0,0.0,0.0,3.4,31.0
24.6,-1.3,0.0,0.0,0.0,2.2,29.0
24.6,-1.4,0.0,0.0,0.0,2.0,35.0
24.6,-2.9,0.0,0.0,0.0,1.6,27.0
24.3,-2.9,0.0,0.0,0.0,2.2,11.0
24.1,-3.0,0.0,0.0,0.0,3.3,10.0
23.9,-3.8,0.0,0.0,0.0,2.8,18.0
23.8,-4.0,0.0,0.0,0.0,3.2,19.0
23.6,-4.9,0.0,0.0,0.0,2.4,31.0
23.5,-5.0,17.0,7.0,0.0,3.0,18.0
23.6,-3.9,37.0,49.0,0.0,2.3,41.0
23.8,-3.1,35.0,100.0,0.0,2.1,49.0
24.1,-2.6,37.0,101.0,0.0,2.7,68.0
23.7,-2.3,36.0,106.0,0.0,1.9,56.0
23.5,-2.2,27.0,64.0,0.0,2.2,63.0
23.0,-3.1,13.0,6.0,0.0,1.9,61.0
23.1,-4.4,0.0,0.0,0.0,1.8,75.0
23.4,-4.6,0.0,0.0,0.0,1.9,53.0
24.0,-5.4,0.0,0.0,0.0,2.8,54.0
25.3,-6.1,0.0,0.0,0.0,3.2,66.0
25.7,-6.1,0.0,0.0,0.0,2.9,78.0
26.3,-6.3,0.0,0.0,0.0,2.7,82.0
26.5,-6.5,0.0,0.0,0.0,2.6,80.0
26.7,-6.5,0.0,0.0,0.0,2.2,93.0
26.8,-6.7,0.0,0.0,0.0,2.3,86.0
26.5,-6.5,0.0,0.0,0.0,1.7,112.0
26.2,-5.7,0.0,0.0,0.0,0.6,62.0
26.0,-5.1,0.0,0.0,0.0,0.6,133.0
25.8,-4.4,0.0,0.0,0.0,1.0,154.0
25.6,-2.2,0.0,0.0,0.0,2.8,170.0
25.3,-1.3,0.0,0.0,0.0,3.4,181.0
25.2,-0.7,0.0,0.0,0.0,4.3,184.0
25.2,-0.3,0.0,0.0,0.0,3.3,186.0
25.1,-0.5,8.0,0.0,0.0,2.6,197.0
24.9,0.3,13.0,0.0,0.0,2.5,209.0
24.8,1.2,21.0,0.0,0.0,2.4,229.0
24.5,1.3,28.0,-1.0,0.0,1.5,226.0
24.2,1.8,40.0,-1.0,0.0,2.9,206.0
24.0,2.2,39.0,-1.0,0.0,3.0,219.0
24.0,2.5,6.0,0.0,0.0,2.4,227.0
24.0,2.5,0.0,0.0,0.0,1.9,225.0
23.8,3.4,0.0,0.0,0.0,2.5,198.0
23.9,3.6,0.0,0.0,0.2,2.2,207.0
24.3,3.9,0.0,0.0,0.0,1.3,222.0
24.4,4.0,0.0,0.0,0.3,1.3,265.0
24.4,3.8,0.0,0.0,0.2,0.7,270.0
24.5,3.5,0.0,0.0,0.0,0.8,293.0
24.5,3.3,0.0,0.0,0.0,1.3,294.0
24.3,2.8,0.0,0.0,0.0,3.6,9.0
24.0,2.4,0.0,0.0,0.0,2.3,22.0
23.8,1.9,0.0,0.0,0.0,3.4,19.0
23.6,1.8,0.0,0.0,0.0,2.5,22.0
23.5,1.7,0.0,0.0,0.0,2.8,27.0
23.3,1.6,0.0,0.0,0.0,3.0,37.0
23.2,1.6,0.0,0.0,0.0,2.4,42.0
23.3,1.5,0.0,0.0,0.0,3.0,49.0
23.4,1.4,0.0,0.0,0.0,3.1,37.0
23.2,1.1,4.0,0.0,0.0,2.9,41.0
23.0,1.1,16.0,-1.0,0.0,1.9,53.0
22.8,1.4,44.0,-2.0,0.0,1.4,64.0
22.6,1.8,30.0,-1.0,0.0,1.4,27.0
22.5,2.0,47.0,-1.0,0.0,2.4,62.0
22.3,2.0,30.0,-1.0,0.0,2.1,25.0
22.2,1.7,7.0,-1.0,0.0,1.9,3.0
22.2,1.4,1.0,0.0,0.0,2.0,32.0
22.1,1.2,0.0,0.0,0.0,1.7,33.0
22.2,1.1,0.0,0.0,0.0,1.3,42.0
22.1,1.1,0.0,0.0,0.0,2.0,29.0
22.2,1.1,0.0,0.0,0.0,1.6,31.0
22.8,0.9,0.0,0.0,0.0,1.2,22.0
23.6,0.8,0.0,0.0,0.0,1.6,21.0
23.9,0.8,0.0,0.0,0.0,1.2,28.0
24.1,0.8,0.0,0.0,0.0,1.1,18.0
24.2,0.8,0.0,0.0,0.0,0.7,76.0
24.3,0.9,0.0,0.0,0.0,1.4,45.0
24.3,1.0,0.0,0.0,0.0,1.1,2.0
24.2,1.1,0.0,0.0,0.0,1.0,360.0
24.2,1.3,0.0,0.0,0.0,1.5,90.0
24.1,1.4,0.0,0.0,0.0,0.0,0.0
24.2,2.0,0.0,0.0,0.0,2.0,92.0
24.3,2.8,0.0,0.0,0.0,1.3,132.0
24.3,3.9,4.0,0.0,0.0,2.6,170.0
24.0,4.8,30.0,-2.0,0.0,2.7,174.0
23.8,5.4,25.0,-1.0,0.2,2.4,179.0
23.6,5.5,33.0,0.0,0.2,3.5,210.0
23.4,5.2,20.0,0.0,0.1,3.3,217.0
23.3,5.3,29.0,-1.0,0.0,5.4,240.0
23.2,4.9,6.0,1.0,0.0,3.4,216.0
23.3,4.8,0.0,0.0,0.0,3.3,186.0
23.2,5.4,0.0,0.0,0.0,4.4,199.0
23.2,6.2,0.0,0.0,0.0,5.6,210.0
23.2,6.5,0.0,0.0,0.0,7.3,206.0
23.3,6.6,0.0,0.0,0.0,9.1,198.0
23.8,6.2,0.0,0.0,0.0,10.8,209.0
24.5,6.0,0.0,0.0,0.0,9.8,205.0
24.8,5.6,0.0,0.0,0.0,9.2,208.0
24.8,5.9,0.0,0.0,0.2,9.4,216.0
24.9,6.0,0.0,0.0,0.2,8.4,223.0
24.9,6.2,0.0,0.0,0.2,9.5,222.0
24.9,6.1,0.0,0.0,0.1,8.1,217.0
24.8,6.1,0.0,0.0,0.0,8.9,219.0
24.7,6.5,0.0,0.0,0.0,8.0,223.0
24.6,6.9,0.0,0.0,0.0,8.2,218.0
24.8,7.2,0.0,0.0,0.0,10.8,228.0
24.9,7.7,0.0,0.0,0.0,9.7,231.0
24.9,7.9,8.0,0.0,0.0,11.0,226.0
24.8,7.8,1.0,0.0,0.0,12.8,224.0
24.7,7.3,6.0,1.0,0.3,10.1,229.0
24.6,7.5,27.0,-1.0,0.9,9.6,229.0
24.4,7.5,12.0,0.0,0.5,8.2,236.0
24.2,7.7,10.0,0.0,0.5,8.0,254.0
24.2,7.5,7.0,1.0,0.0,6.5,254.0
24.2,6.7,0.0,0.0,0.0,6.4,265.0
24.2,6.1,0.0,0.0,0.0,5.2,268.0
24.5,5.3,0.0,0.0,0.0,5.8,273.0
24.7,4.6,0.0,0.0,0.0,5.6,272.0
24.8,3.8,0.0,0.0,0.0,5.7,273.0
24.6,3.3,0.0,0.0,0.0,5.0,275.0
24.6,1.5,0.0,0.0,0.0,3.5,254.0
24.7,1.9,0.0,0.0,0.0,1.8,225.0
24.4,0.7,0.0,0.0,0.0,3.8,220.0
24.0,0.7,0.0,0.0,0.2,3.3,224.0
23.7,0.7,0.0,0.0,0.0,3.3,229.0
23.5,1.0,0.0,0.0,0.0,3.9,231.0
23.4,1.6,0.0,0.0,0.0,2.6,220.0
23.2,2.4,0.0,0.0,0.0,3.3,217.0
23.1,4.0,0.0,0.0,0.0,4.6,199.0
23.2,3.9,0.0,0.0,0.0,4.2,215.0
23.4,5.8,0.0,0.0,0.0,5.8,206.0
23.4,6.1,6.0,0.0,0.0,4.8,207.0
23.3,6.9,5.0,0.0,0.2,7.1,198.0
23.0,7.5,8.0,0.0,0.3,7.7,202.0
22.8,8.3,19.0,0.0,0.1,9.6,214.0
22.6,8.4,44.0,-1.0,0.0,10.2,214.0
22.5,8.4,12.0,0.0,0.2,8.3,219.0
22.4,8.4,1.0,1.0,0.1,8.4,226.0
22.4,8.0,0.0,0.0,0.0,10.1,221.0
22.5,8.0,0.0,0.0,0.0,10.1,221.0
22.6,7.8,0.0,0.0,0.0,9.3,224.0
22.6,7.7,0.0,0.0,0.0,11.1,227.0
23.0,7.8,0.0,0.0,0.0,9.6,226.0
23.2,7.9,0.0,0.0,0.0,9.9,230.0
23.3,7.6,0.0,0.0,0.4,8.7,229.0
23.5,7.6,0.0,0.0,0.7,7.2,225.0
23.8,7.5,0.0,0.0,0.1,7.4,239.0
23.8,6.6,0.0,0.0,0.0,6.3,241.0
23.5,5.6,0.0,0.0,0.0,5.8,245.0
23.3,5.0,0.0,0.0,0.0,6.2,240.0
23.1,4.1,0.0,0.0,0.0,5.7,238.0
22.9,3.9,0.0,0.0,0.0,6.2,237.0
22.7,4.0,0.0,0.0,0.0,6.3,233.0
22.6,4.5,0.0,0.0,0.0,7.8,229.0
22.6,4.4,0.0,0.0,0.0,8.0,235.0
22.9,4.3,9.0,1.0,0.0,6.9,233.0
23.0,4.8,30.0,0.0,0.0,6.3,227.0
23.1,4.9,60.0,0.0,0.0,8.4,249.0
23.3,4.3,51.0,-1.0,0.0,5.5,244.0
23.4,4.1,35.0,2.0,0.0,5.6,248.0
23.5,4.1,42.0,24.0,0.0,5.7,254.0
23.9,3.8,20.0,4.0,0.0,7.0,254.0
25.0,2.7,0.0,0.0,0.0,5.8,244.0
25.2,2.3,0.0,0.0,0.0,5.9,245.0
25.0,1.9,0.0,0.0,0.0,6.1,243.0
25.2,1.9,0.0,0.0,0.0,6.8,245.0
25.2,2.0,0.0,0.0,0.0,6.2,248.0
25.5,1.7,0.0,0.0,0.0,6.2,247.0
25.6,1.5,0.0,0.0,0.0,5.8,242.0
25.6,1.2,0.0,0.0,0.0,5.5,239.0
25.6,1.2,0.0,0.0,0.0,4.7,229.0
25.4,1.8,0.0,0.0,0.0,4.4,232.0
25.0,2.9,0.0,0.0,0.0,4.6,225.0
24.6,4.1,0.0,0.0,0.0,5.2,226.0
24.3,4.1,0.0,0.0,0.2,4.1,214.0
24.0,4.6,0.0,0.0,1.6,4.5,223.0
23.8,5.1,0.0,0.0,0.5,4.8,194.0
23.6,5.6,0.0,0.0,0.4,3.7,225.0
23.5,6.1,0.0,0.0,0.0,4.0,230.0
23.5,6.3,4.0,0.0,0.0,4.4,238.0
23.7,6.5,18.0,-1.0,0.0,4.3,252.0
23.8,6.3,39.0,0.0,0.2,3.5,219.0
23.8,6.6,26.0,0.0,0.0,4.0,208.0
23.8,6.7,14.0,-1.0,0.0,3.9,190.0
23.9,7.0,4.0,0.0,1.7,3.5,174.0
23.6,8.5,1.0,0.0,1.2,8.1,210.0
23.6,8.8,0.0,0.0,2.0,8.9,225.0
23.5,9.0,0.0,0.0,2.6,11.2,226.0
24.2,9.0,0.0,0.0,0.8,11.3,235.0
25.2,8.5,0.0,0.0,1.1,11.1,242.0
25.9,8.6,0.0,0.0,1.3,10.4,248.0
26.2,8.2,0.0,0.0,0.2,9.9,236.0
26.6,8.3,0.0,0.0,0.0,10.7,246.0
27.0,6.0,0.0,0.0,0.0,9.3,256.0
26.9,3.1,0.0,0.0,0.0,10.5,311.0
26.6,2.4,0.0,0.0,0.0,9.4,313.0
26.5,2.3,0.0,0.0,0.0,9.2,316.0
26.3,1.8,0.0,0.0,0.0,9.0,315.0
26.1,1.5,0.0,0.0,0.0,9.1,312.0
26.0,2.2,0.0,0.0,0.0,9.8,313.0
25.8,2.2,0.0,0.0,0.0,9.7,307.0
25.9,1.5,0.0,0.0,0.0,9.6,304.0
25.8,2.0,0.0,0.0,0.0,9.6,304.0
25.7,2.1,5.0,0.0,0.0,11.5,303.0
25.5,2.1,23.0,0.0,0.0,10.4,312.0
25.2,2.2,41.0,4.0,0.0,8.5,311.0
24.9,2.5,60.0,5.0,0.0,9.0,307.0
24.6,2.9,63.0,3.0,0.0,9.5,304.0
24.4,3.2,46.0,6.0,0.0,10.7,298.0
24.3,2.8,11.0,1.0,0.0,9.3,291.0
24.3,2.6,0.0,0.0,0.0,8.9,282.0
24.4,2.1,0.0,0.0,0.0,6.9,271.0
24.4,2.2,0.0,0.0,0.0,8.6,280.0
24.8,2.7,0.0,0.0,0.0,9.1,282.0
24.9,3.3,0.0,0.0,0.0,9.4,280.0
24.5,3.5,0.0,0.0,0.0,9.2,282.0
24.5,3.6,0.0,0.0,0.0,10.2,283.0
24.4,3.2,0.0,0.0,0.0,9.5,297.0
24.2,3.1,0.0,0.0,0.0,7.5,308.0
23.9,2.8,0.0,0.0,0.0,7.1,317.0
23.7,2.0,0.0,0.0,0.0,6.6,313.0
23.4,1.3,0.0,0.0,0.0,5.0,314.0
23.3,0.4,0.0,0.0,0.0,4.8,328.0
23.2,-0.2,0.0,0.0,0.0,3.9,319.0
23.0,-1.3,0.0,0.0,0.0,1.7,302.0
23.1,-2.0,0.0,0.0,0.0,3.4,257.0
23.2,-2.2,0.0,0.0,0.0,1.5,257.0
23.1,-2.6,7.0,1.0,0.0,0.8,55.0
23.0,-1.7,51.0,8.0,0.0,1.5,218.0
22.8,-1.0,66.0,6.0,0.0,1.0,157.0
22.6,-0.5,70.0,5.0,0.0,1.9,106.0
22.4,0.7,95.0,10.0,0.0,1.9,121.0
22.2,1.3,27.0,2.0,0.0,2.5,116.0
22.0,2.3,7.0,0.0,0.0,3.3,133.0
22.0,3.7,0.0,0.0,0.0,4.0,146.0
21.9,4.6,0.0,0.0,0.0,3.9,151.0
22.0,5.2,0.0,0.0,0.0,3.4,172.0
22.2,5.8,0.0,0.0,0.2,4.8,195.0
22.9,6.0,0.0,0.0,0.0,5.5,200.0
24.2,6.1,0.0,0.0,0.0,6.3,202.0
25.2,6.2,0.0,0.0,0.0,7.6,206.0
25.8,5.9,0.0,0.0,0.0,6.0,204.0
25.7,5.8,0.0,0.0,0.0,6.4,194.0
25.7,5.8,0.0,0.0,0.0,7.3,197.0
25.6,5.8,0.0,0.0,0.0,7.2,193.0
25.5,5.7,0.0,0.0,0.0,6.8,195.0
25.4,5.5,0.0,0.0,0.0,7.1,188.0
25.3,5.8,0.0,0.0,0.0,7.1,182.0
25.2,6.1,0.0,0.0,0.0,6.8,190.0
25.3,6.1,0.0,0.0,0.0,7.8,193.0
25.4,6.0,0.0,0.0,0.0,7.2,189.0
25.3,5.8,0.0,0.0,0.0,7.0,185.0
25.2,5.4,5.0,0.0,0.0,8.2,195.0
25.0,5.1,10.0,-1.0,0.0,9.3,188.0
24.8,4.8,3.0,0.0,0.0,8.1,193.0
24.7,5.4,2.0,0.0,0.0,7.9,195.0
24.6,6.0,13.0,0.0,0.3,7.1,207.0
24.6,6.9,2.0,0.0,0.1,7.3,221.0
24.5,7.0,0.0,1.0,0.0,6.9,221.0
24.6,7.1,0.0,0.0,0.0,5.7,224.0
24.6,6.2,0.0,0.0,0.0,5.1,234.0
24.6,6.2,0.0,0.0,0.0,5.7,243.0
24.6,5.1,0.0,0.0,0.0,4.8,247.0
25.0,4.3,0.0,0.0,0.0,4.1,231.0
25.2,3.0,0.0,0.0,0.0,3.3,241.0
25.4,3.4,0.0,0.0,0.0,4.7,228.0
25.2,4.0,0.0,0.0,0.0,4.9,227.0
24.8,3.0,0.0,0.0,0.0,4.8,233.0
24.5,2.4,0.0,0.0,0.0,3.6,226.0
24.2,1.1,0.0,0.0,0.0,3.9,229.0
24.1,1.4,0.0,0.0,0.0,5.2,237.0
23.9,1.1,0.0,0.0,0.0,4.2,241.0
23.8,0.7,0.0,0.0,0.0,4.4,245.0
23.9,0.9,0.0,0.0,0.0,4.9,245.0
23.9,0.7,0.0,0.0,0.0,4.2,250.0
23.8,0.8,4.0,0.0,0.0,3.5,230.0
23.6,0.9,48.0,3.0,0.0,4.0,211.0
23.4,3.3,83.0,9.0,0.0,4.1,223.0
23.2,4.1,77.0,7.0,0.0,4.0,209.0
23.0,4.9,53.0,-1.0,0.0,4.8,204.0
22.8,5.6,36.0,-1.0,0.0,6.7,207.0
22.8,5.6,6.0,0.0,0.0,6.0,195.0
22.7,5.7,0.0,0.0,0.0,7.5,196.0
22.6,5.5,0.0,0.0,0.0,8.1,195.0
22.6,5.7,0.0,0.0,0.0,8.7,197.0
22.4,5.6,0.0,0.0,0.0,7.2,192.0
22.5,5.6,0.0,0.0,0.0,8.1,197.0
